http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/9853B1D35DA0AAF285257FFF00568E93?OpenDocument&lang=fra&,CLS LEXI-TECH LTD.,4500346085,2016-03-09,0494 Services de Traduction,-,2016-04-01 to 2017-03-31,10 000.50 $,"942 - Cette commande subséquente est un contrat en vertu d'un arrangement administratif, connu comme une offre à commandes, qui peut être initié par Services publics et Approvisionnement Canada (PSPC) ou n'importe quel autre ministère.  TC - Contrat à source concurrentielle.  .  .  Services de traduction et d'interprétation (y compris le langage gestuel).  Promotion de la santé et prévention des maladies "
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/8695D9AAA0A1678A85257FFF00568E94?OpenDocument&lang=fra&,CLS LEXI-TECH LTD.,4500346142,2016-03-10,0494 Services de Traduction,-,2016-04-01 to 2017-03-31,19 978.40 $,"942 - Cette commande subséquente est un contrat en vertu d'un arrangement administratif, connu comme une offre à commandes, qui peut être initié par Services publics et Approvisionnement Canada (PSPC) ou n'importe quel autre ministère.  TC - Contrat à source concurrentielle.  .  .  Services de traduction et d'interprétation (y compris le langage gestuel).  Promotion de la santé et prévention des maladies "
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/DD473608FDE948A385257FFF00568E98?OpenDocument&lang=fra&,BIOMERIEUX CANADA INC.,4500346275,2016-03-14,"0660 Instruments, appareils et accessoires de mesure, de contrôle, de laboratoire, de médecine et d'optique",-,2016-04-01 to 2017-03-31,23 275.35 $,"PS1 - Contrat à long formulaire.  TN - Contrat à source unique.  .  .  Instruments, équipement et fournitures médicaux chirurgicaux - réparation .  Infrastructure de santé publique"
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/12364AD8CFBB179F85257FFF00569024?OpenDocument&lang=fra&,FISHER SCIENTIFIC COMPANY,6D02415123,2016-03-16,"1243 Instruments de mesure, de contrôle, de laboratoire - Instruments de médecine et d'optique",-,2016-01-19 to 2016-03-31,270 838.52 $,920O - Document contractuel distribué par Services publics et Approvisionnement Canada (PSPC) au nom de l'Agence de la santé publique du Canada.  OB - Contrat à source concurrentielle.  .  Il y a une ou plusieurs modifications.  Équipement et approvisionnements de laboratoire.  Sécurité en matière de santé
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/468391C55C5CAFB485257FFF00568E9B?OpenDocument&lang=fra&,FISHER SCIENTIFIC COMPANY,4500346426,2016-03-16,"1171 Fournitures médicales, instruments, appareils",-,2016-04-01 to 2017-03-31,17 409.21 $,"942 - Cette commande subséquente est un contrat en vertu d'un arrangement administratif, connu comme une offre à commandes, qui peut être initié par Services publics et Approvisionnement Canada (PSPC) ou n'importe quel autre ministère.  TC - Contrat à source concurrentielle.  .  .  Équipement et approvisionnements de laboratoire.  Infrastructure de santé publique"
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/6B542EE175BE6AD685257FFF00568E9C?OpenDocument&lang=fra&,CLS LEXI-TECH LTD.,4500346676,2016-03-22,0494 Services de Traduction,-,2016-04-01 to 2017-03-31,16 950.00 $,"942 - Cette commande subséquente est un contrat en vertu d'un arrangement administratif, connu comme une offre à commandes, qui peut être initié par Services publics et Approvisionnement Canada (PSPC) ou n'importe quel autre ministère.  TC - Contrat à source concurrentielle.  .  .  Services de traduction et d'interprétation (y compris le langage gestuel).  Promotion de la santé et prévention des maladies "
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/A092FE338354252585257FFF00568EA2?OpenDocument&lang=fra&,CANADIAN PAEDIATRIC SOCIETY,4500346812,2016-03-23,0431 Experts-conseils scientifiques ,-,2016-04-01 to 2019-03-31,1 839 853.02 $,PS1 - Contrat à long formulaire.  ACAN - Préavis d'adjudication de contrat.  .  .  Analyses de données - autre que scientifique.  Promotion de la santé et prévention des maladies 
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/E3729728534FD54285257FFF00568E9F?OpenDocument&lang=fra&,CLS LEXI-TECH LTD.,4500346768,2016-03-23,0494 Services de Traduction,-,2016-04-01 to 2017-03-31,19 978.40 $,"942 - Cette commande subséquente est un contrat en vertu d'un arrangement administratif, connu comme une offre à commandes, qui peut être initié par Services publics et Approvisionnement Canada (PSPC) ou n'importe quel autre ministère.  TC - Contrat à source concurrentielle.  .  .  Services de traduction et d'interprétation (y compris le langage gestuel).  Promotion de la santé et prévention des maladies "
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/B0AE9B5A1C01E86185257FFF00568EA4?OpenDocument&lang=fra&,"DATAWORKS DEVELOPMENT, INC.",4500346868,2016-03-29,1283 Matériel informatique - environnement informatique client,-,2016-04-01 to 2017-03-31,13 205.00 $,"PO - Commande d'achat.  TN - Contrat à source unique.  .  .  Traitement automatique de l'information, équipement de soutien.  Infrastructure de santé publique"
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/19543B9459EA0F8B85257FFF00569068?OpenDocument&lang=fra&,HEALTHSPACE DATA SYSTEMS LTD.,6D12933141,2016-03-31,"0582 Licences/maintenance des logiciels clients de l'environnement
d'informatique répartie (EIR)",-,2016-04-01 to 2017-03-31,54 240.00 $,920O - Document contractuel distribué par Services publics et Approvisionnement Canada (PSPC) au nom de l'Agence de la santé publique du Canada.  TN - Contrat à source unique.  .  .  Logiciel de traitement automatique de données (TAD).  Sécurité en matière de santé
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/2B74E4AB86606EEF85257FFF00569009?OpenDocument&lang=fra&,IBM CANADA LTD.,6D02352404,2016-03-31,"0582 Licences/maintenance des logiciels clients de l'environnement
d'informatique répartie (EIR)",-,2016-04-01 to 2016-10-31,62 290.12 $,920O - Document contractuel distribué par Services publics et Approvisionnement Canada (PSPC) au nom de l'Agence de la santé publique du Canada.  TN - Contrat à source unique.  .  Il y a une ou plusieurs modifications.  Logiciel de traitement automatique de données (TAD).  Promotion de la santé et prévention des maladies 
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/8A120C7EAF0EE04185257FFF00568EA7?OpenDocument&lang=fra&,REGENT CONSTRUCTION INC.,4500347122,2016-03-31,0645 Autres bâtiments ,-,2016-04-01 to 2016-09-30,21 000.00 $,"942 - Cette commande subséquente est un contrat en vertu d'un arrangement administratif, connu comme une offre à commandes, qui peut être initié par Services publics et Approvisionnement Canada (PSPC) ou n'importe quel autre ministère.  TC - Contrat à source concurrentielle.  .  .  Établissements de conditionnement physiques.  Infrastructure de santé publique"
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/982EF0CEBBA2563C85257FFF00568EAA?OpenDocument&lang=fra&,ALLCO ELECTRICAL LTD.,4500347200,2016-03-31,"0658 Matériel d'éclairage, de contrôle et de distribution d'électricité",-,2016-04-01 to 2016-10-31,21 000.00 $,"942 - Cette commande subséquente est un contrat en vertu d'un arrangement administratif, connu comme une offre à commandes, qui peut être initié par Services publics et Approvisionnement Canada (PSPC) ou n'importe quel autre ministère.  TC - Contrat à source concurrentielle.  .  Il y a une ou plusieurs modifications.  Électricité.  Infrastructure de santé publique"
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/96618AD74FF576E785257FFF00569064?OpenDocument&lang=fra&,ORACLE CANADA ULC,6D06352721,2016-04-01,"0582 Licences/maintenance des logiciels clients de l'environnement
d'informatique répartie (EIR)",-,2016-04-01 to 2017-03-31,174 920.68 $,920O - Document contractuel distribué par Services publics et Approvisionnement Canada (PSPC) au nom de l'Agence de la santé publique du Canada.  TN - Contrat à source unique.  .  .  Logiciel de traitement automatique de données (TAD).  Infrastructure de santé publique
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/9FFF0ADE5E57AA7A85257FFF00568EAF?OpenDocument&lang=fra&,DAFCO FILTRATION GROUP,4500347419,2016-04-01,1249 Autres pièces du matériel,-,2016-04-01 to 2016-04-30,15 960.00 $,"942 - Cette commande subséquente est un contrat en vertu d'un arrangement administratif, connu comme une offre à commandes, qui peut être initié par Services publics et Approvisionnement Canada (PSPC) ou n'importe quel autre ministère.  TC - Contrat à source concurrentielle.  .  Il y a une ou plusieurs modifications.  Centrifugeurs, séparateurs et filtres à pression et à dépression.  Infrastructure de santé publique"
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/B5D588278BADE7F285257FFF00568E6C?OpenDocument&lang=fra&,BNE ENTERPRISES,4500339697,2016-04-01,0859 Autres services commerciaux qui ne sont pas précisés ailleurs,-,2016-04-01 to 2017-03-31,119 271.87 $,PS1 - Contrat à long formulaire.  TC - Contrat à source concurrentielle.  .  Il y a une ou plusieurs modifications.  Services d'architecture paysagiste.  Infrastructure de santé publique
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/DD5879A987569B6485257FFF00568E45?OpenDocument&lang=fra&,KONICA MINOLTA BUSINESS SOLUTIONS,4500300073,2016-04-01,"0533 Location de machinerie, de mobilier et d'installation de bureau, et d'autres équipement",-,2016-04-01 to 2017-03-31,56 534.35 $,"942 - Cette commande subséquente est un contrat en vertu d'un arrangement administratif, connu comme une offre à commandes, qui peut être initié par Services publics et Approvisionnement Canada (PSPC) ou n'importe quel autre ministère.  TC - Contrat à source concurrentielle.  .  Il y a une ou plusieurs modifications.  Matériel de système d'information de bureau - location.  Promotion de la santé et prévention des maladies "
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/47E2A4407F54305B85257FFF00568EB7?OpenDocument&lang=fra&,CARDINAL HEALTH CANADA INC.,4500347828,2016-04-06,"1171 Fournitures médicales, instruments, appareils",-,2016-04-06 to 2016-07-29,16 933.05 $,"PO - Commande d'achat.  TN - Contrat à source unique.  .  .  Instruments, équipement et fournitures médicaux et chirurgicaux.  Sécurité en matière de santé"
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/7F7FF35C06BED01685257FFF00568EAD?OpenDocument&lang=fra&,HAY GROUP LIMITED,4500347389,2016-04-06,"0447 Frais d'enseignement et frais de participation à des cours comprenant les séminaires, non spécifiés ailleurs ",-,2016-04-06 to 2016-09-30,24 998.99 $,PS1 - Contrat à long formulaire.  TN - Contrat à source unique.  .  .  Discours de formation.  Services internes
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/81D4F3B1823E3C6D85257FFF00568EBA?OpenDocument&lang=fra&,CARLSON COMMERCIAL & INDUSTRIAL,4500347874,2016-04-06,0645 Autres bâtiments ,-,2016-04-06 to 2016-06-30,15 750.00 $,"942 - Cette commande subséquente est un contrat en vertu d'un arrangement administratif, connu comme une offre à commandes, qui peut être initié par Services publics et Approvisionnement Canada (PSPC) ou n'importe quel autre ministère.  TC - Contrat à source concurrentielle.  .  .  Travaux de peinture.  Infrastructure de santé publique"
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/8D458E0DFEC3347D85257FFF00568EB5?OpenDocument&lang=fra&,QIAGEN INC,4500347817,2016-04-06,"1171 Fournitures médicales, instruments, appareils",-,2016-04-06 to 2016-04-30,10 335.36 $,"942 - Cette commande subséquente est un contrat en vertu d'un arrangement administratif, connu comme une offre à commandes, qui peut être initié par Services publics et Approvisionnement Canada (PSPC) ou n'importe quel autre ministère.  TC - Contrat à source concurrentielle.  .  .  Équipement et approvisionnements de laboratoire.  Infrastructure de santé publique"
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/AB5F10E11F75C66B85257FFF00569067?OpenDocument&lang=fra&,WOLTERS KLUWER LIMITED,6D12252791,2016-04-06,1284 Logiciels client,-,2016-04-01 to 2017-03-31,14 577.00 $,920O - Document contractuel distribué par Services publics et Approvisionnement Canada (PSPC) au nom de l'Agence de la santé publique du Canada.  TN - Contrat à source unique.  .  .  Logiciel de traitement automatique de données (TAD).  Services internes
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/B9592FB10457599685257FFF00568EB2?OpenDocument&lang=fra&,CARDINAL HEALTH CANADA INC.,4500347815,2016-04-06,"1171 Fournitures médicales, instruments, appareils",-,2016-04-06 to 2016-05-31,23 315.85 $,"PO - Commande d'achat.  TN - Contrat à source unique.  .  .  Instruments, équipement et fournitures médicaux et chirurgicaux.  Sécurité en matière de santé"
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/2EF8A402D0CBD56985257FFF0056905F?OpenDocument&lang=fra&,"APPLIED MATHS, INC.",6D06352261,2016-04-07,1284 Logiciels client,-,2016-02-29 to 2017-02-28,176 344.94 $,920O - Document contractuel distribué par Services publics et Approvisionnement Canada (PSPC) au nom de l'Agence de la santé publique du Canada.  TN - Contrat à source unique.  Ceci est un contrat pluriannuel.  .  Logiciel de traitement automatique de données (TAD).  Infrastructure de santé publique
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/89B303FDAC1BB4FB85257FFF00568EBB?OpenDocument&lang=fra&,ELECTRO-MEDICAL EQUIPMENT CO LTD,4500347987,2016-04-07,"0660 Instruments, appareils et accessoires de mesure, de contrôle, de laboratoire, de médecine et d'optique",-,2016-04-08 to 2018-03-31,13 644.19 $,PS1 - Contrat à long formulaire.  TN - Contrat à source unique.  Ceci est un contrat pluriannuel.  .  Équipement spécialisé divers d'ateliers de réparation et d'entretien - réparation (JX4940).  Sécurité en matière de santé
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/EF7E0CFA2C17AB1D85257FFF00568EBF?OpenDocument&lang=fra&,B.B.M. MEDICAL,4500348045,2016-04-08,1179 Marchandises et produits divers,-,2016-04-08 to 2017-03-31,12 401.75 $,PO - Commande d'achat.  TN - Contrat à source unique.  .  .  Éléments de piles.  Sécurité en matière de santé
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/03773E51D869AB3C85257FFF00568EC0?OpenDocument&lang=fra&,EUROIMMUN,4500348090,2016-04-11,"1171 Fournitures médicales, instruments, appareils",-,2016-04-11 to 2016-04-30,15 063.30 $,PO - Commande d'achat.  TN - Contrat à source unique.  .  Il y a une ou plusieurs modifications.  Équipement et approvisionnements de laboratoire.  Infrastructure de santé publique
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/0F97B572F6C0A65B85257FFF00569028?OpenDocument&lang=fra&,CANGENE CORPORATION,6D02451395,2016-04-11,1132 Produits pharmaceutiques et autres produits médicaux,-,2016-03-09 to 2017-09-30,18 237 477.93 $,920O - Document contractuel distribué par Services publics et Approvisionnement Canada (PSPC) au nom de l'Agence de la santé publique du Canada.  ACAN - Préavis d'adjudication de contrat.  Ceci est un contrat pluriannuel.  Il y a une ou plusieurs modifications.  Produits pharmaceutiques et biologiques.  Sécurité en matière de santé
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/0EB1DA0182984B3885257FFF00568EC8?OpenDocument&lang=fra&,TAG HR,4500348186,2016-04-12,0813 Services d'aide temporaire,-,2016-04-18 to 2016-09-02,14 386.32 $,"TH - Cette commande subséquente est un contrat en vertu d'un arrangement administratif, connu comme une offre à commandes, qui peut être initié par Services publics et Approvisionnement Canada (PSPC) ou n'importe quel autre ministère.  TC - Contrat à source concurrentielle.  .  .  Services administratifs .  Promotion de la santé et prévention des maladies "
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/6A47ACDB363D186E85257FFF00568EC6?OpenDocument&lang=fra&,REGENT CONSTRUCTION INC.,4500348168,2016-04-12,0645 Autres bâtiments ,-,2016-04-12 to 2016-10-31,13 650.00 $,"942 - Cette commande subséquente est un contrat en vertu d'un arrangement administratif, connu comme une offre à commandes, qui peut être initié par Services publics et Approvisionnement Canada (PSPC) ou n'importe quel autre ministère.  TC - Contrat à source concurrentielle.  .  .  Établissements de conditionnement physiques.  Infrastructure de santé publique"
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/47561181A9A6A2F585257FFF00568ECE?OpenDocument&lang=fra&,MAXSYS STAFFING AND CONSULTING INC,4500348255,2016-04-13,0813 Services d'aide temporaire,-,2016-05-04 to 2017-03-31,60 253.78 $,"TH - Cette commande subséquente est un contrat en vertu d'un arrangement administratif, connu comme une offre à commandes, qui peut être initié par Services publics et Approvisionnement Canada (PSPC) ou n'importe quel autre ministère.  TC - Contrat à source concurrentielle.  .  .  Services de soutien et de gestion de programmes.  Promotion de la santé et prévention des maladies "
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/6D5A28A8DB9ECA6385257FFF00568ECD?OpenDocument&lang=fra&,CANADIAN ABORIGINAL AIDS NETWORK,4500348214,2016-04-13,0499 Autres services professionnels non précisés ailleurs,-,2016-04-15 to 2016-09-30,15 100.00 $,PS1 - Contrat à long formulaire.  TN - Contrat à source unique.  .  .  Autres études et analyses.  Promotion de la santé et prévention des maladies 
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/86B4961BD269CB0B85257FFF00568EC9?OpenDocument&lang=fra&,QMR CONSULTING AND PROFESSIONAL STAFFING,4500348195,2016-04-13,0813 Services d'aide temporaire,-,2016-04-13 to 2016-10-31,112 437.83 $,PS1 - Contrat à long formulaire.  OB - Contrat à source concurrentielle.  .  .  Services de soutien et de gestion de programmes.  Services internes
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/A80729303EF634E485257FFF00568ED4?OpenDocument&lang=fra&,FAST FORWARD FRENCH,4500348258,2016-04-13,"0447 Frais d'enseignement et frais de participation à des cours comprenant les séminaires, non spécifiés ailleurs ",-,2016-04-18 to 2016-06-14,12 882.00 $,PS1 - Contrat à long formulaire.  TN - Contrat à source unique.  .  .  Autres services pédagogiques et de formation.  Sécurité en matière de santé
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/ADC558C1689AA83085257FFF00568ED1?OpenDocument&lang=fra&,LANGUAGE STUDIO INC. (THE),4500348257,2016-04-13,"0447 Frais d'enseignement et frais de participation à des cours comprenant les séminaires, non spécifiés ailleurs ",-,2016-04-15 to 2017-03-31,11 592.00 $,PS1 - Contrat à long formulaire.  TN - Contrat à source unique.  .  .  Autres services pédagogiques et de formation.  Infrastructure de santé publique
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/3EE5E3CA7814E43985257FFF00569054?OpenDocument&lang=fra&,PEROTECH,6D06351224,2016-04-14,"1243 Instruments de mesure, de contrôle, de laboratoire - Instruments de médecine et d'optique",-,2016-04-14 to 2016-05-13,57 861.30 $,920O - Document contractuel distribué par Services publics et Approvisionnement Canada (PSPC) au nom de l'Agence de la santé publique du Canada.  TC - Contrat à source concurrentielle.  .  .  Équipement et approvisionnements de laboratoire.  Infrastructure de santé publique
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/6BCF6889DB7B4B0D85257FFF00569059?OpenDocument&lang=fra&,C-INTECH,6D06351726,2016-04-14,"1243 Instruments de mesure, de contrôle, de laboratoire - Instruments de médecine et d'optique",-,2016-04-14 to 2016-05-31,37 800.00 $,920O - Document contractuel distribué par Services publics et Approvisionnement Canada (PSPC) au nom de l'Agence de la santé publique du Canada.  TC - Contrat à source concurrentielle.  .  .  Équipement et approvisionnements de laboratoire.  Infrastructure de santé publique
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/9AC5E3A641E4CDE385257FFF00568EDB?OpenDocument&lang=fra&,FEDERAL EXPRESS CANADA LTD.,4500348323,2016-04-14,0213 Services de messager,-,2016-04-14 to 2017-03-31,84 000.00 $,"942 - Cette commande subséquente est un contrat en vertu d'un arrangement administratif, connu comme une offre à commandes, qui peut être initié par Services publics et Approvisionnement Canada (PSPC) ou n'importe quel autre ministère.  TC - Contrat à source concurrentielle.  .  .  Services de courrier et de messageries.  Infrastructure de santé publique"
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/D22CC0FC7CE408C885257FFF00568ED6?OpenDocument&lang=fra&,QIAGEN,4500348274,2016-04-14,1284 Logiciels client,-,2016-05-28 to 2017-05-27,24 492.75 $,PO - Commande d'achat.  TN - Contrat à source unique.  .  .  Logiciel de traitement automatique de données (TAD).  Infrastructure de santé publique
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/EA2769FFA777032585257FFF00568ED9?OpenDocument&lang=fra&,ALTIS SPR,4500348310,2016-04-14,0813 Services d'aide temporaire,-,2016-04-25 to 2016-10-31,36 069.13 $,"TH - Cette commande subséquente est un contrat en vertu d'un arrangement administratif, connu comme une offre à commandes, qui peut être initié par Services publics et Approvisionnement Canada (PSPC) ou n'importe quel autre ministère.  TC - Contrat à source concurrentielle.  .  .  Services administratifs .  Services internes"
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/49252EB9F4C63E6385257FFF00568EE1?OpenDocument&lang=fra&,JACKSON LABORATORY (THE),4500348345,2016-04-15,"1111 Animaux vivants, incluant leur fourrage",-,2016-04-15 to 2017-03-31,23 726.77 $,"PO - Commande d'achat.  TC - Contrat à source concurrentielle.  .  .  Animaux vivants, non élevés pour la consommation.  Infrastructure de santé publique"
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/5D53FEF53CC2E91385257FFF00568EDE?OpenDocument&lang=fra&,J HANSEN & SON LTD.,4500348344,2016-04-15,"0658 Matériel d'éclairage, de contrôle et de distribution d'électricité",-,2016-04-15 to 2017-03-31,10 552.50 $,"942 - Cette commande subséquente est un contrat en vertu d'un arrangement administratif, connu comme une offre à commandes, qui peut être initié par Services publics et Approvisionnement Canada (PSPC) ou n'importe quel autre ministère.  TC - Contrat à source concurrentielle.  .  .  Électricité.  Infrastructure de santé publique"
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/B1E90503C6E8ABD285257FFF00568EE6?OpenDocument&lang=fra&,LIFE TECHNOLOGIES INC.,4500348376,2016-04-15,"0660 Instruments, appareils et accessoires de mesure, de contrôle, de laboratoire, de médecine et d'optique",-,2016-05-18 to 2017-04-30,11 048.95 $,"PS1 - Contrat à long formulaire.  TN - Contrat à source unique.  .  .  Instruments, équipement et fournitures médicaux chirurgicaux - réparation .  Infrastructure de santé publique"
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/2ECD1D1E3214879F85257FFF00569061?OpenDocument&lang=fra&,IBM CANADA LTD.,6D06352482,2016-04-18,"0582 Licences/maintenance des logiciels clients de l'environnement
d'informatique répartie (EIR)",-,2016-04-01 to 2016-10-31,100 258.92 $,920O - Document contractuel distribué par Services publics et Approvisionnement Canada (PSPC) au nom de l'Agence de la santé publique du Canada.  TN - Contrat à source unique.  .  .  Logiciel de traitement automatique de données (TAD).  Infrastructure de santé publique
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/305731E5B6AAB0E585257FFF00568EED?OpenDocument&lang=fra&,REGENT CONSTRUCTION INC.,4500348421,2016-04-18,0499 Autres services professionnels non précisés ailleurs,-,2016-04-18 to 2017-03-31,16 214.22 $,"942 - Cette commande subséquente est un contrat en vertu d'un arrangement administratif, connu comme une offre à commandes, qui peut être initié par Services publics et Approvisionnement Canada (PSPC) ou n'importe quel autre ministère.  TC - Contrat à source concurrentielle.  .  .  Travaux de menuiserie et de charpenterie (bois et métal).  Infrastructure de santé publique"
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/495E73D84AB280EC85257FFF00568EEA?OpenDocument&lang=fra&,CARLSON COMMERCIAL & INDUSTRIAL,4500348420,2016-04-18,0645 Autres bâtiments ,-,2016-04-18 to 2017-03-31,36 750.00 $,"942 - Cette commande subséquente est un contrat en vertu d'un arrangement administratif, connu comme une offre à commandes, qui peut être initié par Services publics et Approvisionnement Canada (PSPC) ou n'importe quel autre ministère.  TC - Contrat à source concurrentielle.  .  .  Établissements de conditionnement physiques.  Infrastructure de santé publique"
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/1BD9B62EB633AA1185257FFF00568EF4?OpenDocument&lang=fra&,EXCEL HUMAN RESOURCES,4500348498,2016-04-19,0813 Services d'aide temporaire,-,2016-05-12 to 2017-03-31,39 140.94 $,"TH - Cette commande subséquente est un contrat en vertu d'un arrangement administratif, connu comme une offre à commandes, qui peut être initié par Services publics et Approvisionnement Canada (PSPC) ou n'importe quel autre ministère.  TC - Contrat à source concurrentielle.  .  .  Services administratifs .  Promotion de la santé et prévention des maladies "
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/6BB341314BAD30DB85257FFF00568EF2?OpenDocument&lang=fra&,STONHARD,4500348489,2016-04-19,0645 Autres bâtiments ,-,2016-04-19 to 2017-03-31,44 100.00 $,"942 - Cette commande subséquente est un contrat en vertu d'un arrangement administratif, connu comme une offre à commandes, qui peut être initié par Services publics et Approvisionnement Canada (PSPC) ou n'importe quel autre ministère.  TC - Contrat à source concurrentielle.  .  .  Établissements de conditionnement physiques.  Infrastructure de santé publique"
http://www.contracts-contrats.phac-aspc.gc.ca/phac-aspc/pd-dp/cd-dc.nsf/WEBbypurposeF/DB8EBC6444AF204B85257FFF00568EEF?OpenDocument&lang=fra&,NISHA TECHNOLOGIES INC.,4500348442,2016-04-19,1283 Matériel informatique - environnement informatique client,-,2016-04-19 to 2016-05-31,17 351.96 $,"942 - Cette commande subséquente est un contrat en vertu d'un arrangement administratif, connu comme une offre à commandes, qui peut être initié par Services publics et Approvisionnement Canada (PSPC) ou n'importe quel autre ministère.  TC - Contrat à source concurrentielle.  .  .  Composants, traitement automatique de l'information.  Infrastructure de santé publique"
